Company,Date,Time,Rocket,Mission,RocketStatus,MissionStatus,Day/Night Launch,Complex ID,Launch Site,Territory,Country
RVSN USSR,5/28/71,10:30:00,Voskhod,Cosmos 424,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,5/28/71,15:26:00,Proton K/Block D,Mars-3,Retired,Success,Day,Site 81/23,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,5/29/71,3:48:00,Cosmos-3M (11K65M),Cosmos 425,Retired,Success,Night,Site 132/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,6/4/71,,Cosmos-3M (11K65M),Cosmos 426,Retired,Success,,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,6/6/71,4:55:00,Soyuz,Soyuz 11,Retired,Success,Night,Site 1/5,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,6/11/71,10:00:00,Voskhod,Cosmos 427,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,6/12/71,5:30:00,Soyuz L,Cosmos 434 (T2K Lunar Lander),Retired,Success,Night,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,6/24/71,7:59:00,Voskhod,Cosmos 428,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,6/25/71,10:30:00,Voskhod,Zenit-4M na A17,Retired,Failure,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,6/26/71,23:15:00,N1-L3,6L (Test flight),Retired,Failure,Night,Site 110/37,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,7/16/71,1:41:00,Vostok-2M,Meteor na A20,Retired,Success,Night,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,7/20/71,10:00:00,Voskhod,Cosmos 429,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,7/22/71,13:45:00,Cosmos-3M (11K65M),Tselina-OM #10,Retired,Failure,Day,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,7/23/71,11:00:00,Voskhod,Cosmos 430,Retired,Success,Day,Site 43/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,7/28/71,3:29:00,Molniya-M /Block L,Molniya-1 na A20,Retired,Success,Night,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,7/28/71,10:19:00,Voskhod,Cosmos 512,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,7/30/71,8:29:00,Voskhod,Cosmos 431,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,8/3/71,11:00:00,Cosmos-2I (63SM),DS-P1-You #33,Retired,Failure,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,8/5/71,10:00:00,Voskhod,Cosmos 432,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,8/8/71,23:45:00,Tsyklon,Cosmos 433,Retired,Success,Night,Site 161/35,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,8/19/71,6:30:00,Voskhod,Zenit-2M na A22,Retired,Failure,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,8/27/71,10:54:00,Cosmos-2I (63SM),Cosmos 435,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,9/2/71,13:40:00,Proton K/Block D,Luna-18,Retired,Success,Day,Site 81/24,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,9/7/71,1:15:00,Cosmos-3M (11K65M),Cosmos 436,Retired,Success,Night,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,9/10/71,3:38:00,Cosmos-3M (11K65M),Cosmos 437,Retired,Success,Night,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,9/14/71,13:00:00,Voskhod,Cosmos 438,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,9/21/71,12:00:00,Voskhod,Cosmos 439,Retired,Success,Day,Site 43/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,9/24/71,10:30:00,Cosmos-2I (63SM),Cosmos 440,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
ISAS,9/28/71,4:00:00,Mu-IV S,Shinsei,Retired,Success,Night,Mu Pad,Uchinoura Space Center,,Japan
RVSN USSR,9/28/71,7:40:00,Voskhod,Cosmos 441,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,9/28/71,10:00:00,Proton K/Block D,Luna-19,Retired,Success,Day,Site 81/24,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,9/29/71,11:30:00,Voskhod,Cosmos 442,Retired,Success,Day,Site 43/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,10/7/71,12:30:00,Voskhod,Cosmos 443,Retired,Success,Day,Site 43/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,10/13/71,13:41:00,Cosmos-3M (11K65M),Cosmos 444 to 451,Retired,Success,Day,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,10/14/71,9:00:00,Voskhod,Cosmos 452,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,10/19/71,12:40:00,Cosmos-2I (63SM),Cosmos 453,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RAE,10/28/71,4:09:00,Black Arrow,Prospero,Retired,Success,Night,LA-5B,RAAF Woomera Range Complex,,Australia
RVSN USSR,11/2/71,14:25:00,Voskhod,Cosmos 454,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
CECLES,11/4/71,21:10:00,Europa 2,Test flight,Retired,Failure,Night,ELA-1,Guiana Space Centre - French Guiana,,France
ASI,11/15/71,5:52:00,Scout B,Explorer 45,Retired,Success,Night,SM Launch Tab,San Marco Launch Platform,,Kenya
RVSN USSR,11/17/71,11:09:00,Cosmos-2I (63SM),Cosmos 455,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,11/19/71,12:00:00,Voskhod,Cosmos 456,Retired,Partial Failure,Day,Site 43/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,11/20/71,18:00:00,Cosmos-3M (11K65M),Cosmos 457,Retired,Success,Night,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,11/24/71,9:30:00,Molniya-M /Block L,Molniya-2 na A24,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,11/29/71,10:09:00,Cosmos-2I (63SM),Cosmos 458,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,11/29/71,17:30:00,Cosmos-3M (11K65M),Cosmos 459,Retired,Success,Day,Site 132/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,11/30/71,16:39:00,Cosmos-3M (11K65M),Cosmos 460,Retired,Success,Day,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,12/2/71,8:25:00,Cosmos-2I (63SM),Intercosmos-5,Retired,Success,Day,Site 86/1,Kapustin Yar,,Russia
RVSN USSR,12/2/71,,Cosmos-3M (11K65M),Cosmos 461,Retired,Success,,Site 132/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,12/3/71,13:00:00,Voskhod,Zenit-2M na A25,Retired,Failure,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,12/3/71,13:19:00,Tsyklon-2,Cosmos 462,Retired,Success,Day,Site 90/20,Baikonur Cosmodrome,,Kazakhstan
CNES,12/5/71,15:30:00,Diamant B,Polaire,Retired,Failure,Day,ELD,Guiana Space Centre - French Guiana,,France
RVSN USSR,12/6/71,9:50:00,Voskhod,Cosmos 463,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,12/10/71,11:00:00,Voskhod,Cosmos 464,Retired,Success,Day,Site 43/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,12/15/71,4:31:00,Cosmos-3M (11K65M),Cosmos 465,Retired,Success,Night,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,12/16/71,9:39:00,Voskhod,Cosmos 466,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,12/17/71,10:39:00,Cosmos-2I (63SM),Cosmos 467,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,12/17/71,13:00:00,Cosmos-3M (11K65M),Cosmos 468,Retired,Success,Day,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,12/19/71,22:50:00,Molniya-M /Block L,Molniya-1 na A25,Retired,Success,Night,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,12/25/71,11:29:00,Tsyklon-2,Cosmos 469,Retired,Success,Day,Site 90/19,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,12/27/71,14:04:00,Soyuz M,Cosmos 470,Retired,Partial Failure,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,12/27/71,,Cosmos-3M (11K65M),Oreol,Retired,Success,,Site 132/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,12/29/71,10:50:00,Vostok-2M,Meteor na A21,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,1/12/72,9:59:00,Voskhod,Cosmos 471,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,1/25/72,11:15:00,Cosmos-2I (63SM),Cosmos 472,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,2/3/72,8:40:00,Voskhod,Cosmos 473,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,2/8/72,5:59:00,Cosmos-3MRB (65MRB),BOR-2 Shuttle,Retired,Success,Night,Site 86/1,Kapustin Yar,,Russia
RVSN USSR,2/14/72,3:27:00,Proton K/Block D,Luna-20,Retired,Success,Night,Site 81/24,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,2/16/72,9:30:00,Voskhod,Cosmos 474,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,2/25/72,7:52:00,Cosmos-3M (11K65M),Cosmos 475,Retired,Success,Day,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,3/1/72,11:15:00,Vostok-2M,Cosmos 476,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,3/4/72,10:00:00,Voskhod,Cosmos 477,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,3/15/72,13:00:00,Voskhod,Cosmos 478,Retired,Success,Day,Site 43/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,3/22/72,20:31:00,Cosmos-3M (11K65M),Cosmos 479,Retired,Success,Night,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,3/25/72,2:20:00,Cosmos-3M (11K65M),Cosmos 480,Retired,Success,Night,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,3/25/72,10:40:00,Cosmos-2I (63SM),Cosmos 481,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,3/27/72,4:15:00,Molniya-M /Block NVL,Venera 8,Retired,Success,Night,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,3/30/72,14:05:00,Vostok-2M,Meteor na A22,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,3/31/72,4:02:00,Molniya-M /Block NVL,Cosmos 482,Retired,Partial Failure,Night,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,4/3/72,10:15:00,Voskhod,Cosmos 483,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,4/4/72,20:38:00,Molniya-M /Block L,Molniya-1 na A26 & SRET-1,Retired,Success,Night,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,4/6/72,8:00:00,Voskhod,Cosmos 484,Retired,Success,Day,Site 43/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,4/7/72,,Voskhod,Intercosmos-6,Retired,Success,,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,4/11/72,11:04:00,Cosmos-2I (63SM),Cosmos 485,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,4/12/72,,Molniya-M /Block SO-L,Prognoz na A1,Retired,Success,,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,4/14/72,18:00:00,Voskhod,Cosmos 486,Retired,Success,Night,Site 43/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,4/21/72,12:00:00,Cosmos-2I (63SM),Cosmos 487,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,4/25/72,11:30:00,Cosmos-2I (63SM),DS-P1-You #51,Retired,Failure,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,5/5/72,11:20:00,Voskhod,Cosmos 488,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,5/6/72,11:24:00,Cosmos-3M (11K65M),Cosmos 489,Retired,Success,Day,Site 132/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,5/17/72,10:19:00,Voskhod,Cosmos 490,Retired,Success,Day,Site 43/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,5/19/72,14:30:00,Molniya-M /Block L,Molniya-2 na A27,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,5/25/72,6:35:00,Voskhod,Cosmos 491,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,6/9/72,6:59:00,Voskhod,Cosmos 492,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,6/21/72,6:25:00,Voskhod,Cosmos 493,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,6/23/72,9:24:00,Cosmos-3M (11K65M),Cosmos 494,Retired,Success,Day,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,6/23/72,11:19:00,Voskhod,Cosmos 495,Retired,Success,Day,Site 43/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,6/29/72,,Molniya-M /Block SO-L,Prognoz na A2,Retired,Success,,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,6/30/72,6:19:00,Cosmos-2I (63SM),Cosmos 497,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,6/30/72,18:52:00,Vostok-2M,Meteor na A23,Retired,Success,Night,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,7/2/72,7:20:00,Soyuz,Cosmos 496,Retired,Success,Day,Site 1/5,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,7/5/72,9:29:00,Cosmos-2I (63SM),Cosmos 498,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,7/6/72,10:40:00,Voskhod,Cosmos 499,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,7/10/72,6:15:00,Cosmos-3M (11K65M),Cosmos 500,Retired,Success,Day,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,7/12/72,5:59:00,Cosmos-2I (63SM),Cosmos 501,Retired,Success,Night,Site 86/1,Kapustin Yar,,Russia
RVSN USSR,7/13/72,14:30:00,Soyuz M,Cosmos 502,Retired,Partial Failure,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,7/19/72,13:45:00,Voskhod,Cosmos 503,Retired,Success,Day,Site 43/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,7/20/72,18:10:00,Cosmos-3M (11K65M),Cosmos 504 to 511,Retired,Success,Night,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,7/29/72,3:20:00,Proton K/Block D,DOS-2,Retired,Failure,Night,Site 81/23,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,8/2/72,8:15:00,Voskhod,Cosmos 513,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
CASC,8/10/72,0:32:00,Feng Bao 1,Shiyan Peizhong,Retired,Success,Night,Site 138 (LA-2B),Jiuquan Satellite Launch Center,,China
RVSN USSR,8/16/72,13:40:00,Cosmos-3M (11K65M),Cosmos 514,Retired,Success,Day,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,8/18/72,10:00:00,Voskhod,Cosmos 515,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
ISAS,8/19/72,2:40:00,Mu-IV S,Denpa,Retired,Success,Night,Mu Pad,Uchinoura Space Center,,Japan
RVSN USSR,8/21/72,10:36:00,Tsyklon-2,Cosmos 516,Retired,Success,Day,Site 90/19,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,8/30/72,5:58:00,Cosmos-2I (63SM),Intercosmos-7,Retired,Success,Night,Site 86/1,Kapustin Yar,,Russia
RVSN USSR,8/30/72,8:19:00,Voskhod,Cosmos 517,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,9/2/72,10:49:00,Voskhod,Zenit-4M na A40,Retired,Failure,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,9/15/72,9:40:00,Voskhod,Cosmos 518,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,9/16/72,8:20:00,Voskhod,Cosmos 519,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,9/19/72,19:19:00,Molniya-M /Block 2BL,Cosmos 520,Retired,Success,Night,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,9/29/72,20:19:00,Cosmos-3M (11K65M),Cosmos 521,Retired,Success,Night,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,9/30/72,20:19:00,Molniya-M /Block L,Molniya-2 na A28,Retired,Success,Night,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,10/4/72,12:00:00,Voskhod,Cosmos 522,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,10/5/72,11:30:00,Cosmos-2I (63SM),Cosmos 523,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,10/11/72,13:19:00,Cosmos-2I (63SM),Cosmos 524,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,10/14/72,6:16:00,Molniya-M /Block L,Molniya-1 na A29,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,10/17/72,19:59:00,Cosmos-3M (11K65M),Strela-2M satellite,Retired,Failure,Night,Site 132/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,10/18/72,11:59:00,Voskhod,Cosmos 525,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,10/25/72,10:39:00,Cosmos-2I (63SM),Cosmos 526,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,10/26/72,22:05:00,Vostok-2M,Meteor na A24,Retired,Success,Night,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,10/31/72,13:29:00,Voskhod,Cosmos 527,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,11/1/72,12:08:00,Cosmos-3M (11K65M),Cosmos 528 to 535,Retired,Success,Day,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,11/3/72,1:34:00,Cosmos-3M (11K65M),Cosmos 536,Retired,Success,Night,Site 132/1,Plesetsk Cosmodrome,,Russia
ASI,11/15/72,22:13:00,Scout D1,Explorer 48,Retired,Success,Night,SM Launch Tab,San Marco Launch Platform,,Kenya
RVSN USSR,11/23/72,6:11:00,N1-L3,7L (Soyuz 7K-LOK No.1),Retired,Failure,Day,Site 110/37,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,11/25/72,9:10:00,Voskhod,Cosmos 537,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,11/30/72,21:49:00,Cosmos-2I (63SM),Intercosmos-8,Retired,Success,Night,Site 86/1,Kapustin Yar,,Russia
RVSN USSR,12/2/72,4:39:00,Molniya-M /Block L,Molniya-1 na A30,Retired,Success,Night,Site 1/5,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,12/12/72,6:51:00,Molniya-M /Block L,Molniya-2 na A31,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,12/14/72,13:40:00,Voskhod,Cosmos 538,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,12/21/72,2:05:00,Cosmos-3M (11K65M),Cosmos 539,Retired,Success,Night,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,12/25/72,23:05:00,Cosmos-3M (11K65M),Cosmos 540,Retired,Success,Night,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,12/27/72,10:30:00,Soyuz M,Cosmos 541,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,12/28/72,11:00:00,Vostok-2M,Cosmos 542,Retired,Partial Failure,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,1/11/73,10:00:00,Voskhod,Cosmos 543,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,1/20/73,3:36:00,Cosmos-3M (11K65M),Cosmos 544,Retired,Success,Night,Site 132/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,1/24/73,11:44:00,Cosmos-2I (63SM),Cosmos 545,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,1/26/73,11:44:00,Cosmos-3M (11K65M),Cosmos 546,Retired,Success,Day,Site 107/1,Kapustin Yar,,Russia
RVSN USSR,2/1/73,8:30:00,Voskhod,Cosmos 547,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,2/3/73,5:48:00,Molniya-M /Block L,Molniya-1 na A32,Retired,Success,Night,Site 1/5,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,2/8/73,13:15:00,Voskhod,Cosmos 548,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,2/15/73,,Molniya-M /Block SO-L,Prognoz na A3,Retired,Success,,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,2/28/73,4:37:00,Cosmos-3M (11K65M),Cosmos 549,Retired,Success,Night,Site 132/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,3/1/73,12:40:00,Voskhod,Cosmos 550,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,3/6/73,9:20:00,Voskhod,Cosmos 551,Retired,Success,Day,Site 31/6,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,3/20/73,11:20:00,Vostok-2M,Meteor na A25,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,3/22/73,10:00:00,Voskhod,Cosmos 552,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,4/3/73,9:00:00,Proton K,Saliout-2,Retired,Success,Day,Site 81/23,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,4/5/73,11:11:00,Molniya-M /Block L,Molniya-2 na A33,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,4/12/73,11:49:00,Cosmos-2I (63SM),Cosmos 553,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,4/19/73,8:59:00,Voskhod,Cosmos 554,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,4/19/73,10:20:00,Cosmos-2I (63SM),Intercosmos-9,Retired,Success,Day,Site 86/1,Kapustin Yar,,Russia
RVSN USSR,4/25/73,9:10:00,Tsyklon-2,Cosmos 556,Retired,Failure,Day,Site 90/19,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,4/25/73,10:45:00,Voskhod,Cosmos 555,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,5/5/73,7:00:00,Voskhod,Cosmos 554,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,5/17/73,13:19:00,Cosmos-2I (63SM),Cosmos 558,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,5/18/73,11:00:00,Soyuz U,Cosmos 559,Retired,Success,Day,Site 43/3,Plesetsk Cosmodrome,,Russia
CNES,5/22/73,21:37:00,Diamant B,Castor & Pollux,Retired,Failure,Night,ELD,Guiana Space Centre - French Guiana,,France
RVSN USSR,5/23/73,10:30:00,Voskhod,Cosmos 560,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,5/24/73,3:50:00,Cosmos-3MRB (65MRB),BOR-3 Shuttle,Retired,Success,Night,Site 86/1,Kapustin Yar,,Russia
RVSN USSR,5/25/73,9:15:00,Cosmos-3M (11K65M),Zaliv #17,Retired,Failure,Day,Site 132/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,5/25/73,13:30:00,Voskhod,Cosmos 561,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,5/29/73,10:16:00,Vostok-2M,Meteor na A26,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,6/5/73,11:29:00,Cosmos-2I (63SM),Cosmos 562,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,6/6/73,11:30:00,Voskhod,Cosmos 563,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,6/8/73,15:50:00,Cosmos-3M (11K65M),Cosmos 564 to 571,Retired,Success,Day,Site 132/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,6/10/73,10:10:00,Voskhod,Cosmos 572,Retired,Success,Day,Site 1/5,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,6/15/73,6:00:00,Soyuz,Cosmos 573,Retired,Success,Day,Site 1/5,Baikonur Cosmodrome,,Kazakhstan
RVSN USSR,6/20/73,6:16:00,Cosmos-3M (11K65M),Cosmos 574,Retired,Success,Day,Site 132/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,6/21/73,13:29:00,Voskhod,Cosmos 575,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,6/26/73,,Cosmos-3M (11K65M),Tselina-OM #20,Retired,Failure,,Site 132/2,Plesetsk Cosmodrome,,Russia
RVSN USSR,6/27/73,11:50:00,Soyuz M,Cosmos 576,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,7/4/73,10:59:00,Voskhod,Zenit-4M na A50,Retired,Failure,Day,Site 43/3,Plesetsk Cosmodrome,,Russia
RVSN USSR,7/11/73,9:58:00,Molniya-M /Block L,Molniya-2 na A34,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
RVSN USSR,7/25/73,11:30:00,Voskhod,Cosmos 577,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,8/1/73,14:00:00,Voskhod,Cosmos 578,Retired,Success,Day,Site 43/4,Plesetsk Cosmodrome,,Russia
RVSN USSR,8/21/73,12:30:00,Voskhod,Cosmos 579,Retired,Success,Day,Site 41/1,Plesetsk Cosmodrome,,Russia
